This file saves data from the most recent trajectory.
x_nom_vel,y_nom_vel,z_nom_vel,roll_nom_vel,pitch_nom_vel,yaw_nom_vel,x_compl_vel,y_compl_vel,z_compl_vel,roll_compl_vel,pitch_compl_vel,yaw_compl_vel,Fx,Fy,Fz,Tx,Ty,Tz
-0.015762,-0.001410,0.010632,0.001066,0.037100,0.009228,-0.015762,0.006403,0.014247,0.001066,0.037100,0.009234,0.700596,32.522929,20.510253,-1.306423,-6.322930,7.669397,
-0.015770,-0.001408,0.010637,0.001056,0.037117,0.009225,-0.015770,0.006347,0.014194,0.001056,0.037117,0.009263,0.139188,31.324996,20.488139,-1.312393,-6.354710,7.846926,
-0.015778,-0.001405,0.010643,0.001045,0.037134,0.009221,-0.015778,0.006276,0.014147,0.001045,0.037134,0.009305,-0.270596,30.435578,20.625854,-1.328623,-6.332981,7.971155,
-0.015785,-0.001403,0.010649,0.001035,0.037151,0.009218,-0.015785,0.006190,0.014106,0.001035,0.037151,0.009357,0.020410,29.717848,20.626489,-1.324150,-6.318287,8.045823,
-0.015793,-0.001401,0.010655,0.001024,0.037168,0.009214,-0.015793,0.006095,0.014072,0.001024,0.037168,0.009412,0.519038,29.411010,20.727188,-1.378397,-6.300454,8.024402,
-0.015801,-0.001399,0.010661,0.001014,0.037185,0.009210,-0.015801,0.005995,0.014045,0.001014,0.037185,0.009469,0.519038,29.411010,20.727188,-1.378397,-6.300454,8.024402,
-0.015809,-0.001397,0.010666,0.001003,0.037202,0.009207,-0.015809,0.005892,0.014024,0.001003,0.037202,0.009524,0.551700,28.098649,20.348855,-1.378913,-6.380605,8.092025,
-0.015817,-0.001395,0.010672,0.000993,0.037219,0.009203,-0.015817,0.005787,0.014007,0.000993,0.037219,0.009575,0.578009,27.568179,20.166253,-1.375746,-6.429347,8.107807,
-0.015824,-0.001392,0.010678,0.000983,0.037236,0.009200,-0.015824,0.005682,0.013992,0.000983,0.037236,0.009622,0.891196,27.405811,19.808229,-1.393541,-6.495847,8.014166,
-0.015832,-0.001390,0.010684,0.000972,0.037253,0.009196,-0.015832,0.005580,0.013980,0.000972,0.037253,0.009664,1.311108,27.182969,19.740939,-1.379410,-6.538801,7.975144,
-0.015840,-0.001388,0.010689,0.000962,0.037269,0.009192,-0.015840,0.005482,0.013969,0.000962,0.037269,0.009700,1.871317,26.906297,19.630190,-1.411642,-6.542643,7.946726,
-0.015848,-0.001386,0.010695,0.000951,0.037286,0.009188,-0.015848,0.005390,0.013959,0.000951,0.037286,0.009730,2.150581,26.468629,19.572376,-1.409999,-6.525618,7.971571,
-0.015855,-0.001384,0.010701,0.000941,0.037303,0.009185,-0.015855,0.005303,0.013951,0.000941,0.037303,0.009755,3.076561,26.433514,19.691489,-1.403381,-6.441301,7.901532,
-0.015863,-0.001381,0.010706,0.000930,0.037319,0.009181,-0.015863,0.005224,0.013944,0.000930,0.037319,0.009774,3.790662,25.948724,19.933530,-1.386630,-6.354057,7.940383,
-0.015871,-0.001379,0.010712,0.000920,0.037336,0.009177,-0.015871,0.005151,0.013941,0.000920,0.037336,0.009789,4.866774,25.850678,20.206746,-1.403105,-6.248614,7.891504,
-0.015878,-0.001377,0.010718,0.000910,0.037353,0.009173,-0.015878,0.005084,0.013941,0.000910,0.037353,0.009800,5.410931,25.526434,20.605999,-1.415778,-6.136516,7.918810,
-0.015886,-0.001375,0.010723,0.000899,0.037369,0.009169,-0.015886,0.005024,0.013945,0.000899,0.037369,0.009807,5.480444,25.065320,20.684000,-1.418122,-6.129041,7.949691,
-0.015894,-0.001373,0.010729,0.000889,0.037386,0.009166,-0.015894,0.004969,0.013953,0.000889,0.037386,0.009810,5.384883,24.627117,20.815033,-1.428194,-6.121156,7.983792,
-0.015901,-0.001370,0.010735,0.000878,0.037402,0.009162,-0.015901,0.004917,0.013965,0.000878,0.037402,0.009810,5.292804,24.351411,20.862743,-1.433433,-6.160050,7.985592,
-0.015909,-0.001368,0.010740,0.000868,0.037419,0.009158,-0.015909,0.004869,0.013979,0.000868,0.037419,0.009808,4.614371,23.810363,20.769948,-1.445846,-6.247704,8.059593,
-0.015916,-0.001366,0.010746,0.000858,0.037435,0.009154,-0.015916,0.004823,0.013995,0.000858,0.037435,0.009804,4.061822,23.454351,20.792356,-1.445783,-6.305947,8.109312,
-0.015924,-0.001364,0.010751,0.000847,0.037451,0.009150,-0.015924,0.004779,0.014011,0.000847,0.037451,0.009798,3.449958,23.367382,20.916794,-1.452617,-6.373736,8.133889,
-0.015932,-0.001362,0.010757,0.000837,0.037468,0.009146,-0.015932,0.004737,0.014028,0.000837,0.037468,0.009791,3.449958,23.367382,20.916794,-1.452617,-6.373736,8.133889,
-0.015939,-0.001359,0.010763,0.000827,0.037484,0.009142,-0.015939,0.004699,0.014046,0.000827,0.037484,0.009782,2.907984,24.106715,21.736692,-1.468518,-6.422880,7.992892,
-0.015947,-0.001357,0.010768,0.000816,0.037500,0.009138,-0.015947,0.004669,0.014067,0.000816,0.037500,0.009774,2.906055,24.748927,22.277192,-1.472496,-6.401202,7.907429,
-0.015954,-0.001355,0.010774,0.000806,0.037517,0.009134,-0.015954,0.004648,0.014092,0.000806,0.037517,0.009764,3.083335,25.754986,22.827367,-1.477702,-6.367979,7.759725,
-0.015962,-0.001353,0.010779,0.000796,0.037533,0.009130,-0.015962,0.004637,0.014121,0.000796,0.037533,0.009755,3.083335,25.754986,22.827367,-1.477702,-6.367979,7.759725,
-0.015969,-0.001350,0.010785,0.000786,0.037549,0.009126,-0.015969,0.004639,0.014154,0.000786,0.037549,0.009745,3.138059,27.956022,23.649514,-1.501732,-6.311923,7.434378,
-0.015977,-0.001348,0.010790,0.000775,0.037565,0.009122,-0.015977,0.004656,0.014191,0.000775,0.037565,0.009735,2.835461,28.676416,23.855064,-1.512955,-6.312552,7.377541,
-0.015984,-0.001346,0.010796,0.000765,0.037581,0.009118,-0.015984,0.004688,0.014231,0.000765,0.037581,0.009720,3.231656,29.764296,24.125891,-1.553261,-6.248113,7.247041,
-0.015992,-0.001344,0.010801,0.000755,0.037597,0.009114,-0.015992,0.004736,0.014274,0.000755,0.037597,0.009692,3.352397,30.606722,24.144296,-1.557590,-6.279268,7.174474,
-0.015999,-0.001341,0.010807,0.000745,0.037613,0.009109,-0.015999,0.004797,0.014318,0.000745,0.037613,0.009649,3.550231,31.466401,24.120543,-1.561838,-6.292981,7.045109,
-0.016006,-0.001339,0.010812,0.000734,0.037629,0.009105,-0.016006,0.004869,0.014360,0.000734,0.037629,0.009597,3.795525,32.204394,23.779980,-1.573989,-6.354048,6.917010,
-0.016014,-0.001337,0.010818,0.000724,0.037645,0.009101,-0.016014,0.004951,0.014399,0.000724,0.037645,0.009540,3.809771,32.364407,23.340858,-1.562178,-6.432349,6.892672,
-0.016021,-0.001335,0.010823,0.000714,0.037661,0.009097,-0.016021,0.005039,0.014432,0.000714,0.037661,0.009481,4.134677,32.631110,22.919057,-1.557738,-6.493428,6.797936,
-0.016029,-0.001332,0.010829,0.000704,0.037677,0.009093,-0.016029,0.005128,0.014459,0.000704,0.037677,0.009421,4.134677,32.631110,22.919057,-1.557738,-6.493428,6.797936,
-0.016036,-0.001330,0.010834,0.000693,0.037693,0.009088,-0.016036,0.005216,0.014479,0.000693,0.037693,0.009364,4.279240,32.356798,22.069762,-1.533450,-6.622788,6.760894,
-0.016043,-0.001328,0.010839,0.000683,0.037709,0.009084,-0.016043,0.005299,0.014491,0.000683,0.037709,0.009310,4.002367,31.740652,22.034954,-1.536077,-6.626046,6.876999,
-0.016051,-0.001325,0.010845,0.000673,0.037725,0.009080,-0.016051,0.005372,0.014496,0.000673,0.037725,0.009261,3.428108,30.828894,22.055460,-1.538353,-6.628924,7.028719,
-0.016058,-0.001323,0.010850,0.000663,0.037740,0.009076,-0.016058,0.005432,0.014496,0.000663,0.037740,0.009216,3.316275,30.396681,22.403742,-1.530982,-6.575801,7.101410,
-0.016065,-0.001321,0.010856,0.000653,0.037756,0.009071,-0.016065,0.005478,0.014494,0.000653,0.037756,0.009176,3.071244,29.780111,22.822888,-1.513268,-6.551237,7.205589,
-0.016073,-0.001319,0.010861,0.000643,0.037772,0.009067,-0.016073,0.005511,0.014492,0.000643,0.037772,0.009142,3.071244,29.780111,22.822888,-1.513268,-6.551237,7.205589,
-0.016080,-0.001316,0.010866,0.000633,0.037788,0.009062,-0.016080,0.005530,0.014491,0.000633,0.037788,0.009112,3.081446,29.454095,23.315597,-1.493633,-6.496684,7.252774,
-0.016087,-0.001314,0.010872,0.000622,0.037803,0.009058,-0.016087,0.005538,0.014492,0.000622,0.037803,0.009087,2.822627,29.054565,23.733324,-1.479816,-6.488597,7.297480,
-0.016095,-0.001312,0.010877,0.000612,0.037819,0.009054,-0.016095,0.005535,0.014498,0.000612,0.037819,0.009065,2.218520,28.171611,24.016034,-1.443174,-6.611579,7.326034,
-0.016102,-0.001309,0.010882,0.000602,0.037834,0.009049,-0.016102,0.005522,0.014507,0.000602,0.037834,0.009048,2.335352,28.108543,24.223338,-1.411591,-6.629861,7.271841,
-0.016109,-0.001307,0.010888,0.000592,0.037850,0.009045,-0.016109,0.005500,0.014520,0.000592,0.037850,0.009034,1.993710,27.927031,24.371148,-1.376702,-6.683866,7.266789,
-0.016116,-0.001305,0.010893,0.000582,0.037865,0.009040,-0.016116,0.005472,0.014537,0.000582,0.037865,0.009022,1.742756,27.934208,24.532243,-1.362287,-6.722030,7.230827,
-0.016124,-0.001303,0.010898,0.000572,0.037881,0.009036,-0.016124,0.005441,0.014557,0.000572,0.037881,0.009013,1.614986,28.035965,24.727658,-1.344451,-6.761218,7.181292,
-0.016131,-0.001300,0.010904,0.000562,0.037896,0.009031,-0.016131,0.005408,0.014579,0.000562,0.037896,0.009006,1.420226,28.170229,25.000577,-1.308752,-6.772542,7.146720,
-0.016138,-0.001298,0.010909,0.000552,0.037912,0.009027,-0.016138,0.005376,0.014604,0.000552,0.037912,0.009000,1.716529,28.357721,25.309480,-1.251780,-6.728204,7.094872,
-0.016145,-0.001296,0.010914,0.000542,0.037927,0.009022,-0.016145,0.005347,0.014631,0.000542,0.037927,0.008996,1.853492,28.428190,25.615620,-1.192287,-6.690786,7.062046,
-0.016152,-0.001293,0.010919,0.000532,0.037942,0.009018,-0.016152,0.005321,0.014661,0.000532,0.037942,0.008992,1.970013,28.402663,25.825356,-1.140592,-6.674745,7.048258,
-0.016159,-0.001291,0.010925,0.000522,0.037958,0.009013,-0.016159,0.005298,0.014692,0.000522,0.037958,0.008989,2.089699,28.258324,26.111227,-1.093921,-6.627882,7.056186,
-0.016167,-0.001289,0.010930,0.000512,0.037973,0.009009,-0.016167,0.005278,0.014725,0.000512,0.037973,0.008986,2.100892,27.940113,26.297506,-1.031172,-6.609752,7.084852,
-0.016174,-0.001286,0.010935,0.000502,0.037988,0.009004,-0.016174,0.005260,0.014760,0.000502,0.037988,0.008984,2.100892,27.940113,26.297506,-1.031172,-6.609752,7.084852,
-0.016181,-0.001284,0.010940,0.000492,0.038003,0.008999,-0.016181,0.005244,0.014794,0.000492,0.038003,0.008982,2.609570,28.128445,26.463164,-0.974204,-6.592892,7.001153,
-0.016188,-0.001282,0.010946,0.000482,0.038018,0.008995,-0.016188,0.005231,0.014828,0.000482,0.038018,0.008980,3.386931,28.385049,26.415994,-0.816970,-6.629995,6.826962,
-0.016195,-0.001279,0.010951,0.000472,0.038033,0.008990,-0.016195,0.005221,0.014860,0.000472,0.038033,0.008977,3.962316,28.555968,26.230896,-0.719466,-6.672576,6.730122,
-0.016202,-0.001277,0.010956,0.000462,0.038049,0.008985,-0.016202,0.005216,0.014890,0.000462,0.038049,0.008975,3.962316,28.555968,26.230896,-0.719466,-6.672576,6.730122,
-0.016209,-0.001275,0.010961,0.000452,0.038064,0.008980,-0.016209,0.005214,0.014916,0.000452,0.038064,0.008972,5.415083,29.112989,25.968905,-0.556782,-6.738456,6.451834,
-0.016216,-0.001272,0.010966,0.000442,0.038079,0.008976,-0.016216,0.005217,0.014938,0.000442,0.038079,0.008969,6.558090,29.555773,25.911465,-0.496701,-6.713386,6.291725,
-0.016223,-0.001270,0.010971,0.000432,0.038094,0.008971,-0.016223,0.005226,0.014957,0.000432,0.038094,0.008966,7.409766,29.779402,25.833835,-0.433859,-6.670786,6.224146,
-0.016230,-0.001267,0.010976,0.000423,0.038109,0.008966,-0.016230,0.005239,0.014971,0.000423,0.038109,0.008963,7.409766,29.779402,25.833835,-0.433859,-6.670786,6.224146,
-0.016237,-0.001265,0.010982,0.000413,0.038123,0.008961,-0.016237,0.005257,0.014983,0.000413,0.038123,0.008959,8.700828,30.100216,25.532824,-0.331420,-6.611120,6.095228,
-0.016244,-0.001263,0.010987,0.000403,0.038138,0.008957,-0.016244,0.005277,0.014990,0.000403,0.038138,0.008955,9.266651,30.343673,25.372525,-0.276474,-6.587490,6.008958,
-0.016251,-0.001260,0.010992,0.000393,0.038153,0.008952,-0.016251,0.005301,0.014994,0.000393,0.038153,0.008951,9.371942,30.562160,25.186982,-0.201236,-6.622802,5.968292,
-0.016258,-0.001258,0.010997,0.000383,0.038168,0.008947,-0.016258,0.005327,0.014994,0.000383,0.038168,0.008947,9.371942,30.562160,25.186982,-0.201236,-6.622802,5.968292,
-0.016265,-0.001256,0.011002,0.000373,0.038183,0.008942,-0.016265,0.005354,0.014992,0.000373,0.038183,0.008942,9.223364,30.747749,24.963720,-0.135231,-6.701021,5.915733,
-0.016272,-0.001253,0.011007,0.000364,0.038198,0.008937,-0.016272,0.005382,0.014986,0.000364,0.038198,0.008938,8.629985,30.727465,24.545050,-0.055969,-6.870316,5.918678,
-0.016279,-0.001251,0.011012,0.000354,0.038212,0.008932,-0.016279,0.005409,0.014978,0.000354,0.038212,0.008933,7.978387,30.661579,24.122590,-0.021253,-7.029440,5.911371,
-0.016286,-0.001249,0.011017,0.000344,0.038227,0.008927,-0.016286,0.005435,0.014965,0.000344,0.038227,0.008928,7.449500,30.453235,23.628916,0.006168,-7.175901,5.915665,
-0.016293,-0.001246,0.011022,0.000334,0.038242,0.008922,-0.016293,0.005458,0.014948,0.000334,0.038242,0.008923,6.913367,30.030748,23.125184,0.053711,-7.339004,5.956490,
-0.016300,-0.001244,0.011027,0.000324,0.038256,0.008917,-0.016300,0.005476,0.014926,0.000324,0.038256,0.008918,4.629550,-9.767815,35.858619,-9.106004,-2.617420,-1.887215,
-0.016306,-0.001241,0.011032,0.000315,0.038271,0.008912,-0.016306,0.005488,0.014900,0.000315,0.038271,0.008913,5.875711,28.656263,22.575374,0.250556,-7.589196,6.117876,
-0.016313,-0.001239,0.011037,0.000305,0.038285,0.008907,-0.016313,0.005492,0.014872,0.000305,0.038285,0.008908,5.120828,27.959719,22.604529,0.305471,-7.644468,6.259192,
-0.016320,-0.001237,0.011042,0.000295,0.038300,0.008902,-0.016320,0.005486,0.014842,0.000295,0.038300,0.008903,4.603629,27.483507,22.964890,0.373005,-7.632971,6.352445,
-0.016327,-0.001234,0.011047,0.000285,0.038314,0.008897,-0.016327,0.005470,0.014815,0.000285,0.038314,0.008898,4.082949,26.788681,22.992011,0.428267,-7.662155,6.496647,
-0.016334,-0.001232,0.011052,0.000276,0.038329,0.008892,-0.016334,0.005446,0.014790,0.000276,0.038329,0.008893,4.082949,26.788681,22.992011,0.428267,-7.662155,6.496647,
-0.016341,-0.001229,0.011057,0.000266,0.038343,0.008887,-0.016341,0.005416,0.014768,0.000266,0.038343,0.008888,3.692270,26.230035,23.351782,0.504618,-7.640206,6.638253,
-0.016347,-0.001227,0.011062,0.000256,0.038358,0.008882,-0.016347,0.005380,0.014751,0.000256,0.038358,0.008882,3.643347,26.047615,23.875475,0.551489,-7.591634,6.682263,
-0.016354,-0.001225,0.011067,0.000247,0.038372,0.008877,-0.016354,0.005339,0.014741,0.000247,0.038372,0.008877,3.614297,25.972734,24.414136,0.657538,-7.605426,6.641821,
-0.016361,-0.001222,0.011072,0.000237,0.038386,0.008872,-0.016361,0.005298,0.014739,0.000237,0.038386,0.008872,4.172285,26.401994,24.591389,0.746091,-7.622274,6.541148,
-0.016368,-0.001220,0.011077,0.000227,0.038400,0.008866,-0.016368,0.005258,0.014743,0.000227,0.038400,0.008867,4.172285,26.401994,24.591389,0.746091,-7.622274,6.541148,
-0.016374,-0.001217,0.011082,0.000218,0.038415,0.008861,-0.016374,0.005221,0.014752,0.000218,0.038415,0.008862,4.579555,26.742127,24.722585,0.741784,-7.629249,6.427800,
-0.016381,-0.001215,0.011087,0.000208,0.038429,0.008856,-0.016381,0.005190,0.014766,0.000208,0.038429,0.008856,5.842855,27.517245,24.695053,0.854348,-7.705721,6.167811,
-0.016388,-0.001212,0.011091,0.000199,0.038443,0.008851,-0.016388,0.005166,0.014783,0.000199,0.038443,0.008851,5.847726,27.482240,24.875843,0.836401,-7.674585,6.158892,
-0.016395,-0.001210,0.011096,0.000189,0.038457,0.008846,-0.016395,0.005149,0.014803,0.000189,0.038457,0.008846,5.930812,27.258005,25.214732,0.867066,-7.588707,6.214912,
-0.016401,-0.001208,0.011101,0.000179,0.038471,0.008840,-0.016401,0.005138,0.014825,0.000179,0.038471,0.008840,5.930812,27.258005,25.214732,0.867066,-7.588707,6.214912,
-0.016408,-0.001205,0.011106,0.000170,0.038485,0.008835,-0.016408,0.005130,0.014850,0.000170,0.038485,0.008835,5.845911,26.826494,26.156474,0.925979,-7.424653,6.351434,
-0.016415,-0.001203,0.011111,0.000160,0.038499,0.008830,-0.016415,0.005125,0.014878,0.000160,0.038499,0.008830,5.845911,26.826494,26.156474,0.925979,-7.424653,6.351434,
-0.016421,-0.001200,0.011116,0.000151,0.038513,0.008825,-0.016421,0.005121,0.014910,0.000151,0.038513,0.008824,5.641167,26.570107,26.709142,0.957360,-7.319620,6.401069,
-0.016428,-0.001198,0.011121,0.000141,0.038527,0.008819,-0.016428,0.005117,0.014944,0.000141,0.038527,0.008819,5.207063,26.293271,27.146565,1.019267,-7.275023,6.469122,
-0.016434,-0.001195,0.011125,0.000132,0.038541,0.008814,-0.016434,0.005113,0.014983,0.000132,0.038541,0.008814,4.796613,26.640137,27.872507,1.064505,-7.278107,6.413624,
-0.016441,-0.001193,0.011130,0.000122,0.038555,0.008808,-0.016441,0.005110,0.015025,0.000122,0.038555,0.008808,4.548981,26.885178,28.048634,1.101916,-7.300906,6.363901,
-0.016448,-0.001190,0.011135,0.000113,0.038569,0.008803,-0.016448,0.005109,0.015070,0.000113,0.038569,0.008803,4.548981,26.885178,28.048634,1.101916,-7.300906,6.363901,
-0.016454,-0.001188,0.011140,0.000103,0.038583,0.008798,-0.016454,0.005110,0.015116,0.000103,0.038583,0.008798,3.784911,27.246460,27.979382,1.144554,-7.437345,6.298281,
-0.016461,-0.001186,0.011144,0.000094,0.038597,0.008792,-0.016461,0.005113,0.015161,0.000094,0.038597,0.008792,3.784911,27.246460,27.979382,1.144554,-7.437345,6.298281,
-0.016467,-0.001183,0.011149,0.000084,0.038611,0.008787,-0.016467,0.005119,0.015204,0.000084,0.038611,0.008787,3.418195,27.542261,27.688038,1.174616,-7.555553,6.244767,
-0.016474,-0.001181,0.011154,0.000075,0.038624,0.008781,-0.016474,0.005128,0.015242,0.000075,0.038624,0.008781,2.846633,27.854138,27.261532,1.235674,-7.691767,6.203937,
-0.016480,-0.001178,0.011159,0.000066,0.038638,0.008776,-0.016480,0.005139,0.015275,0.000066,0.038638,0.008776,2.846633,27.854138,27.261532,1.235674,-7.691767,6.203937,
-0.016487,-0.001176,0.011163,0.000056,0.038652,0.008770,-0.016487,0.005154,0.015301,0.000056,0.038652,0.008770,2.215794,28.461497,26.515634,1.217597,-7.851091,6.164284,
-0.016493,-0.001173,0.011168,0.000047,0.038665,0.008765,-0.016493,0.005172,0.015319,0.000047,0.038665,0.008765,2.290548,28.860671,26.240348,1.219277,-7.885792,6.107177,
-0.016500,-0.001171,0.011173,0.000037,0.038679,0.008759,-0.016500,0.005194,0.015329,0.000037,0.038679,0.008759,2.923325,29.172189,25.655169,1.278923,-7.886310,6.059651,
-0.016506,-0.001168,0.011177,0.000028,0.038693,0.008754,-0.016506,0.005219,0.015332,0.000028,0.038693,0.008754,2.923325,29.172189,25.655169,1.278923,-7.886310,6.059651,
-0.016513,-0.001166,0.011182,0.000019,0.038706,0.008748,-0.016513,0.005246,0.015327,0.000019,0.038706,0.008748,3.499118,29.087050,25.400207,1.298302,-7.880355,6.016899,
-0.016519,-0.001163,0.011187,0.000009,0.038720,0.008743,-0.016519,0.005274,0.015317,0.000009,0.038720,0.008743,4.978943,28.937994,25.408024,1.378380,-7.825496,5.886177,
-0.016526,-0.001161,0.011191,0.000000,0.038733,0.008737,-0.016526,0.005300,0.015303,0.000000,0.038733,0.008737,5.760486,28.872537,25.387613,1.399575,-7.825253,5.810806,
-0.016532,-0.001158,0.011196,-0.000009,0.038747,0.008731,-0.016532,0.005325,0.015287,-0.000009,0.038747,0.008731,5.760486,28.872537,25.387613,1.399575,-7.825253,5.810806,
-0.016538,-0.001156,0.011201,-0.000019,0.038760,0.008726,-0.016538,0.005347,0.015270,-0.000019,0.038760,0.008726,6.366584,28.696386,25.517378,1.336467,-7.826767,5.748227,
-0.016545,-0.001153,0.011205,-0.000028,0.038773,0.008720,-0.016545,0.005366,0.015253,-0.000028,0.038773,0.008720,7.089717,28.471621,25.581311,1.356311,-7.858256,5.690835,
-0.016551,-0.001151,0.011210,-0.000037,0.038787,0.008714,-0.016551,0.005380,0.015239,-0.000037,0.038787,0.008714,8.361397,27.942263,26.109633,1.305361,-7.815169,5.562307,
-0.016557,-0.001148,0.011215,-0.000046,0.038800,0.008709,-0.016557,0.005390,0.015227,-0.000046,0.038800,0.008709,8.361397,27.942263,26.109633,1.305361,-7.815169,5.562307,
-0.016564,-0.001146,0.011219,-0.000056,0.038813,0.008703,-0.016564,0.005394,0.015220,-0.000056,0.038813,0.008703,8.829415,27.374606,26.351922,1.247573,-7.718285,5.581318,
-0.016570,-0.001143,0.011224,-0.000065,0.038826,0.008697,-0.016570,0.005393,0.015217,-0.000065,0.038826,0.008697,9.401738,26.999520,26.636740,1.288332,-7.625589,5.601662,
-0.016576,-0.001141,0.011228,-0.000074,0.038840,0.008692,-0.016576,0.005386,0.015218,-0.000074,0.038840,0.008692,10.160376,26.842721,26.953184,1.252460,-7.533585,5.576799,
-0.016583,-0.001138,0.011233,-0.000083,0.038853,0.008686,-0.016583,0.005374,0.015224,-0.000083,0.038853,0.008686,10.288424,26.511289,27.230971,1.274030,-7.458898,5.589278,
-0.016589,-0.001136,0.011237,-0.000092,0.038866,0.008680,-0.016589,0.005357,0.015235,-0.000092,0.038866,0.008680,10.556060,26.291436,27.444143,1.239717,-7.405537,5.585285,
-0.016595,-0.001133,0.011242,-0.000102,0.038879,0.008674,-0.016595,0.005337,0.015251,-0.000102,0.038879,0.008674,10.431084,26.098469,27.560419,1.177717,-7.441677,5.583984,
-0.016602,-0.001131,0.011246,-0.000111,0.038892,0.008668,-0.016602,0.005314,0.015270,-0.000111,0.038892,0.008668,10.209435,25.864192,27.561447,1.188331,-7.526683,5.606074,
-0.016608,-0.001128,0.011251,-0.000120,0.038905,0.008663,-0.016608,0.005288,0.015290,-0.000120,0.038905,0.008663,8.649882,24.969623,27.488826,1.141401,-7.733701,5.746227,
-0.016614,-0.001126,0.011255,-0.000129,0.038918,0.008657,-0.016614,0.005258,0.015312,-0.000129,0.038918,0.008657,8.649882,24.969623,27.488826,1.141401,-7.733701,5.746227,
-0.016620,-0.001123,0.011260,-0.000138,0.038931,0.008651,-0.016620,0.005225,0.015334,-0.000138,0.038931,0.008651,7.886624,24.668200,27.524905,1.122742,-7.807829,5.774858,
-0.016626,-0.001121,0.011264,-0.000147,0.038944,0.008645,-0.016626,0.005191,0.015355,-0.000147,0.038944,0.008645,6.598292,24.357617,27.847850,1.019773,-7.950605,5.796902,
-0.016633,-0.001118,0.011269,-0.000156,0.038957,0.008639,-0.016633,0.005155,0.015377,-0.000156,0.038957,0.008639,6.598292,24.357617,27.847850,1.019773,-7.950605,5.796902,
-0.016639,-0.001116,0.011273,-0.000165,0.038970,0.008633,-0.016639,0.005120,0.015398,-0.000165,0.038970,0.008633,6.092853,24.416867,28.125242,1.025903,-7.988897,5.812241,
-0.016645,-0.001113,0.011278,-0.000174,0.038983,0.008627,-0.016645,0.005086,0.015420,-0.000174,0.038983,0.008627,5.636063,24.450266,28.486240,0.954500,-7.983435,5.844505,
-0.016651,-0.001111,0.011282,-0.000183,0.038996,0.008621,-0.016651,0.005055,0.015444,-0.000183,0.038996,0.008621,5.138257,24.643108,28.885576,0.906018,-7.943596,5.886484,
-0.016657,-0.001108,0.011287,-0.000192,0.039009,0.008615,-0.016657,0.005028,0.015469,-0.000192,0.039009,0.008615,5.138257,24.643108,28.885576,0.906018,-7.943596,5.886484,
-0.016663,-0.001106,0.011291,-0.000201,0.039021,0.008609,-0.016663,0.005006,0.015495,-0.000201,0.039021,0.008609,5.316687,25.146432,29.137302,0.922427,-7.880607,5.841370,
-0.016670,-0.001103,0.011295,-0.000210,0.039034,0.008603,-0.016670,0.004989,0.015521,-0.000210,0.039034,0.008603,5.040308,25.336600,29.046935,0.860013,-7.879136,5.861824,
-0.016676,-0.001100,0.011300,-0.000219,0.039047,0.008597,-0.016676,0.004978,0.015547,-0.000219,0.039047,0.008597,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016682,-0.001098,0.011304,-0.000228,0.039059,0.008591,-0.016682,0.004973,0.015572,-0.000228,0.039059,0.008591,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016688,-0.001095,0.011309,-0.000237,0.039072,0.008585,-0.016688,0.004972,0.015595,-0.000237,0.039072,0.008585,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016694,-0.001093,0.011313,-0.000246,0.039085,0.008579,-0.016694,0.004975,0.015615,-0.000246,0.039085,0.008579,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016700,-0.001090,0.011317,-0.000255,0.039097,0.008573,-0.016700,0.004980,0.015634,-0.000255,0.039097,0.008573,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016706,-0.001088,0.011322,-0.000264,0.039110,0.008567,-0.016706,0.004988,0.015650,-0.000264,0.039110,0.008567,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016712,-0.001085,0.011326,-0.000273,0.039122,0.008561,-0.016712,0.004997,0.015665,-0.000273,0.039122,0.008561,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016718,-0.001083,0.011330,-0.000282,0.039135,0.008555,-0.016718,0.005006,0.015677,-0.000282,0.039135,0.008555,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016724,-0.001080,0.011335,-0.000291,0.039147,0.008549,-0.016724,0.005016,0.015688,-0.000291,0.039147,0.008549,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016730,-0.001077,0.011339,-0.000300,0.039159,0.008542,-0.016730,0.005026,0.015697,-0.000300,0.039159,0.008542,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016736,-0.001075,0.011343,-0.000308,0.039172,0.008536,-0.016736,0.005036,0.015705,-0.000308,0.039172,0.008536,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016742,-0.001072,0.011347,-0.000317,0.039184,0.008530,-0.016742,0.005045,0.015712,-0.000317,0.039184,0.008530,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
-0.016748,-0.001070,0.011352,-0.000326,0.039196,0.008524,-0.016748,0.005054,0.015718,-0.000326,0.039196,0.008524,4.747505,25.477451,28.920455,0.817096,-7.893325,5.879447,
